"ID","split"
10003,"test"
10004,"train"
10005,"train"
10006,"validation"
10007,"test"
10008,"train"
10009,"train"
10010,"train"
10011,"train"
10012,"validation"
10013,"train"
10014,"train"
10015,"train"
10016,"train"
10017,"train"
10018,"train"
10019,"train"
10020,"train"
10021,"test"
10022,"test"
10023,"test"
10024,"train"
10025,"train"
10026,"validation"
10027,"train"
10028,"train"
10029,"validation"
10030,"validation"
10031,"validation"
10032,"test"
10033,"validation"
10034,"train"
10035,"validation"
10036,"train"
10037,"train"
10038,"train"
10039,"test"
10040,"train"
10041,"train"
10042,"validation"
10043,"train"
10044,"test"
10045,"train"
10046,"train"
10047,"train"
10048,"validation"
10049,"validation"
10050,"train"
10051,"test"
10052,"train"
10053,"train"
10054,"validation"
10055,"train"
10056,"train"
10057,"test"
10058,"train"
10059,"train"
10060,"train"
10061,"validation"
10062,"train"
10063,"test"
10064,"train"
10065,"test"
10066,"test"
10067,"train"
10068,"train"
10069,"train"
10070,"train"
10071,"test"
10072,"train"
10073,"train"
10074,"train"
10075,"validation"
10076,"test"
10077,"validation"
10078,"train"
10079,"validation"
10080,"validation"
10081,"test"
10082,"test"
10083,"train"
10084,"train"
10085,"train"
10086,"train"
10087,"validation"
10088,"train"
10089,"train"
10090,"train"
10091,"train"
10092,"train"
10093,"test"
10094,"validation"
10095,"train"
10096,"train"
10097,"train"
10098,"validation"
10099,"test"
10100,"train"
10101,"train"
10102,"validation"
10103,"train"
10104,"train"
10105,"train"
10106,"train"
10107,"train"
10108,"validation"
10109,"validation"
10110,"validation"
10111,"train"
10112,"test"
10113,"train"
10114,"train"
10115,"train"
10116,"test"
10117,"train"
10118,"test"
10119,"train"
10120,"train"
10121,"validation"
10122,"train"
10123,"test"
10124,"train"
10125,"validation"
10126,"train"
10127,"test"
10128,"validation"
10129,"test"
10130,"train"
10131,"train"
10132,"train"
10133,"test"
10134,"train"
10135,"validation"
10136,"train"
10137,"train"
10138,"train"
10139,"train"
10140,"train"
10141,"validation"
10142,"train"
10143,"train"
10144,"train"
10145,"train"
10146,"test"
10147,"train"
10148,"train"
10149,"train"
10150,"test"
10151,"train"
10152,"train"
10153,"train"
10154,"train"
10155,"validation"
10156,"test"
10157,"train"
10158,"train"
10159,"train"
10160,"train"
10161,"train"
10162,"train"
10163,"train"
10164,"test"
10165,"train"
10166,"train"
10167,"validation"
10168,"test"
10169,"validation"
10170,"train"
10171,"train"
10172,"validation"
10173,"train"
10174,"validation"
10175,"train"
10176,"train"
10177,"test"
10178,"train"
10179,"train"
10180,"train"
10181,"train"
10182,"train"
10183,"test"
10184,"validation"
10185,"train"
10186,"train"
10187,"train"
10188,"train"
10189,"train"
10190,"train"
10191,"test"
10192,"train"
10193,"train"
10194,"train"
10195,"train"
10196,"test"
10197,"train"
10198,"train"
10199,"train"
10200,"train"
10201,"train"
10202,"train"
10203,"validation"
10204,"train"
10205,"train"
10206,"train"
10207,"validation"
10208,"train"
10209,"train"
10210,"validation"
10211,"train"
10212,"train"
10213,"test"
10214,"validation"
10215,"test"
10216,"test"
10217,"train"
10218,"test"
10219,"test"
10220,"test"
10221,"test"
10222,"validation"
10223,"train"
10224,"train"
10225,"train"
10226,"train"
10227,"train"
10228,"train"
10229,"train"
10230,"train"
10231,"train"
10232,"test"
10233,"train"
10234,"train"
10235,"train"
10236,"test"
10237,"train"
10238,"validation"
10239,"validation"
10240,"train"
10241,"train"
10242,"train"
10243,"train"
10244,"validation"
10245,"train"
10246,"validation"
10247,"train"
10248,"train"
10249,"test"
10250,"test"
10251,"validation"
10252,"test"
10253,"validation"
10254,"test"
10255,"train"
10256,"train"
10257,"test"
10258,"validation"
10259,"train"
10260,"train"
10261,"test"
10262,"train"
10263,"train"
10264,"train"
10265,"train"
10266,"train"
10267,"train"
10268,"train"
10269,"test"
10270,"train"
10271,"validation"
10272,"validation"
10273,"train"
10274,"validation"
10275,"train"
10276,"train"
10277,"train"
10278,"train"
10279,"train"
10280,"train"
10281,"train"
10282,"train"
10283,"train"
10284,"validation"
10285,"train"
10286,"train"
10287,"test"
10288,"train"
10289,"train"
10290,"test"
10291,"test"
10292,"train"
10293,"validation"
10294,"train"
10295,"train"
10296,"test"
10297,"train"
10298,"train"
10299,"train"
10300,"train"
10301,"validation"
10302,"test"
10303,"test"
10304,"validation"
10305,"train"
10306,"validation"
10307,"train"
10308,"test"
10309,"train"
10310,"validation"
10311,"validation"
10312,"train"
10313,"train"
10314,"train"
10315,"validation"
10316,"train"
10317,"train"
10318,"train"
10319,"validation"
10320,"test"
10321,"test"
10322,"train"
10323,"validation"
10324,"train"
10325,"train"
10326,"train"
10327,"train"
10328,"train"
10329,"test"
10330,"test"
10331,"train"
10332,"test"
10333,"train"
10334,"validation"
10335,"train"
10336,"test"
10337,"train"
10338,"train"
10339,"validation"
10340,"train"
10341,"test"
10342,"train"
10343,"validation"
10344,"test"
10345,"test"
10346,"test"
10347,"train"
10348,"train"
10349,"validation"
10350,"train"
10351,"train"
10352,"test"
10353,"validation"
10354,"test"
10355,"test"
10356,"train"
10357,"test"
10358,"train"
10359,"train"
10360,"validation"
10361,"validation"
10362,"train"
10363,"train"
10364,"train"
10365,"test"
10366,"validation"
10367,"train"
10368,"validation"
10369,"train"
10370,"train"
10371,"train"
10372,"train"
10373,"train"
10374,"train"
10375,"validation"
10376,"test"
10377,"train"
10378,"test"
10379,"test"
10380,"train"
10381,"train"
10382,"validation"
10383,"train"
10384,"test"
10385,"train"
10386,"train"
10387,"train"
10388,"validation"
10389,"train"
10390,"train"
10391,"validation"
10392,"train"
10393,"test"
10394,"test"
10395,"train"
10396,"train"
10397,"train"
10398,"train"
10399,"train"
10400,"train"
10401,"train"
10402,"train"
10403,"test"
10404,"train"
10405,"train"
10406,"validation"
10407,"train"
10408,"train"
10409,"train"
10410,"validation"
10411,"train"
10412,"train"
10413,"validation"
10414,"train"
10415,"validation"
10416,"validation"
10417,"validation"
10418,"test"
10419,"train"
10420,"validation"
10421,"validation"
10422,"train"
10423,"train"
10424,"train"
10425,"train"
10426,"validation"
10427,"train"
10428,"validation"
10429,"validation"
10430,"train"
10431,"test"
10432,"train"
10433,"train"
10434,"test"
10435,"train"
10436,"train"
10437,"test"
10438,"validation"
10439,"train"
10440,"train"
10441,"test"
10442,"validation"
10443,"train"
10444,"train"
10445,"train"
10446,"validation"
10447,"train"
10448,"train"
10449,"test"
10450,"train"
10451,"train"
10452,"train"
10453,"train"
10454,"validation"
10455,"train"
10456,"train"
10457,"validation"
10458,"train"
10459,"train"
10460,"train"
10461,"train"
10462,"train"
10463,"train"
10464,"validation"
10465,"test"
10466,"train"
10467,"train"
10468,"test"
10469,"test"
10470,"train"
10471,"train"
10472,"train"
10473,"train"
10474,"test"
10475,"train"
10476,"test"
10477,"validation"
10478,"test"
10479,"train"
10480,"validation"
10481,"train"
10482,"validation"
10483,"train"
10484,"test"
10485,"train"
10486,"train"
10487,"train"
10488,"train"
10489,"train"
10490,"train"
10491,"train"
10492,"train"
10493,"train"
10494,"validation"
10495,"train"
10496,"train"
10497,"test"
10498,"train"
10499,"train"
10500,"train"
10501,"train"
10502,"train"
10503,"train"
10504,"test"
10505,"train"
10506,"train"
10507,"train"
10508,"train"
10509,"validation"
10510,"train"
10511,"train"
10512,"validation"
10513,"train"
10514,"train"
10515,"train"
10516,"test"
10517,"train"
10518,"train"
10519,"test"
10520,"train"
10521,"train"
10522,"train"
10523,"train"
10524,"train"
10525,"train"
10526,"train"
10527,"train"
10528,"validation"
10529,"test"
10530,"train"
10531,"train"
10532,"test"
10533,"test"
10534,"train"
10535,"test"
10536,"train"
10537,"train"
10538,"validation"
10539,"train"
10540,"train"
10541,"train"
10542,"train"
10543,"test"
10544,"train"
10545,"validation"
10546,"train"
10547,"train"
10548,"train"
10549,"validation"
10550,"validation"
10551,"validation"
10552,"train"
10553,"train"
10554,"validation"
10555,"train"
10556,"validation"
10557,"train"
10558,"train"
10559,"train"
10560,"train"
10561,"train"
10562,"train"
10563,"test"
10564,"train"
10565,"test"
10566,"train"
10567,"train"
10568,"train"
10569,"test"
10570,"train"
10571,"test"
10572,"train"
10573,"train"
10574,"train"
10575,"test"
10576,"validation"
10577,"train"
10578,"validation"
10579,"validation"
10580,"test"
10581,"test"
10582,"validation"
10583,"train"
10584,"train"
10585,"validation"
10586,"validation"
10587,"train"
10588,"train"
10589,"train"
10590,"validation"
10591,"train"
10592,"validation"
10593,"train"
10594,"test"
10595,"validation"
10596,"train"
10597,"train"
10598,"test"
10599,"train"
10600,"train"
10601,"train"
10602,"train"
10603,"train"
10604,"test"
10605,"test"
10606,"train"
10607,"train"
10608,"train"
10609,"train"
10610,"validation"
10611,"train"
10612,"validation"
10613,"validation"
10614,"validation"
10615,"train"
10616,"train"
10617,"train"
10618,"train"
10619,"validation"
10620,"validation"
10621,"validation"
10622,"test"
10623,"train"
10624,"train"
10625,"train"
10626,"train"
10627,"validation"
10628,"validation"
10629,"test"
10630,"validation"
10631,"train"
10632,"validation"
10633,"train"
10634,"train"
10635,"train"
10636,"validation"
10637,"train"
10638,"train"
10639,"train"
10640,"train"
10641,"train"
10642,"train"
10643,"train"
10644,"validation"
10645,"test"
10646,"validation"
10647,"test"
10648,"train"
10649,"train"
10650,"train"
10651,"test"
10652,"validation"
10653,"validation"
10654,"validation"
10655,"test"
10656,"train"
10657,"train"
10658,"train"
10659,"train"
10660,"train"
10661,"train"
10662,"train"
10663,"train"
10664,"train"
10665,"train"
10666,"test"
10667,"train"
10668,"validation"
10669,"train"
10670,"validation"
10671,"train"
10672,"train"
10673,"validation"
10674,"train"
10675,"validation"
10676,"train"
10677,"train"
10678,"train"
10679,"test"
10680,"train"
10681,"test"
10682,"train"
10683,"train"
10684,"train"
10685,"train"
10686,"train"
10687,"test"
10688,"test"
10689,"train"
10690,"test"
10691,"validation"
10692,"validation"
10693,"train"
10694,"train"
10695,"test"
10696,"train"
10697,"test"
10698,"test"
10699,"train"
10700,"train"
10701,"train"
10702,"validation"
10703,"train"
10704,"train"
10705,"train"
10706,"validation"
10707,"test"
10708,"train"
10709,"test"
10710,"test"
10711,"train"
10712,"train"
10713,"test"
10714,"train"
10715,"train"
10716,"train"
10717,"test"
10718,"train"
10719,"train"
10720,"test"
10721,"validation"
10722,"train"
10723,"validation"
10724,"validation"
10725,"validation"
10726,"validation"
10727,"train"
10728,"test"
10729,"train"
10730,"train"
10731,"train"
10732,"validation"
10733,"train"
10734,"train"
10735,"train"
10736,"train"
10737,"validation"
10738,"test"
10739,"train"
10740,"test"
10741,"train"
10742,"test"
10743,"validation"
10744,"validation"
10745,"validation"
10746,"test"
10747,"train"
10748,"train"
10749,"test"
10750,"train"
10751,"validation"
10752,"test"
10753,"train"
10754,"test"
10755,"validation"
10756,"train"
10757,"validation"
10758,"train"
10759,"validation"
10760,"validation"
10761,"train"
10762,"train"
10763,"train"
10764,"test"
10765,"train"
10766,"validation"
10767,"train"
10768,"train"
10769,"train"
10770,"train"
10771,"train"
10772,"train"
10773,"train"
10774,"train"
10775,"train"
10776,"train"
10777,"test"
10778,"validation"
10779,"train"
10780,"train"
10781,"train"
10782,"test"
10783,"test"
10784,"validation"
10785,"validation"
10786,"train"
10787,"train"
10788,"train"
10789,"train"
10790,"test"
10791,"train"
10792,"train"
10793,"validation"
10794,"validation"
10795,"train"
10796,"train"
10797,"test"
10798,"train"
10799,"train"
10800,"test"
10801,"train"
10802,"train"
10803,"train"
10804,"validation"
10805,"train"
10806,"test"
10807,"train"
10808,"train"
10809,"train"
10810,"train"
10811,"train"
10812,"train"
10813,"train"
10814,"train"
10815,"train"
10816,"train"
10817,"test"
10818,"train"
10819,"train"
10820,"validation"
10821,"test"
10822,"train"
10823,"train"
10824,"test"
10825,"validation"
10826,"train"
10827,"train"
10828,"validation"
10829,"train"
10830,"train"
10831,"train"
10832,"train"
10833,"train"
10834,"train"
10835,"train"
10836,"train"
10837,"train"
10838,"train"
10839,"test"
10840,"validation"
10841,"train"
10842,"train"
10843,"train"
10844,"train"
10845,"train"
10846,"validation"
10847,"train"
10848,"train"
10849,"train"
10850,"train"
10851,"test"
10852,"test"
10853,"train"
10854,"train"
10855,"train"
10856,"test"
10857,"train"
10858,"validation"
10859,"train"
10860,"validation"
10861,"test"
10862,"test"
10863,"test"
10864,"train"
10865,"test"
10866,"train"
10867,"train"
10868,"train"
10869,"train"
10870,"train"
10871,"train"
10872,"train"
10873,"train"
10874,"validation"
10875,"train"
10876,"train"
10877,"validation"
10878,"train"
10879,"validation"
10880,"validation"
10881,"train"
10882,"train"
10883,"train"
10884,"test"
10885,"train"
10886,"train"
10887,"validation"
10888,"train"
10889,"test"
10890,"train"
10891,"train"
10892,"train"
10893,"train"
10894,"test"
10895,"train"
10896,"validation"
10897,"test"
10898,"train"
10899,"train"
10900,"validation"
10901,"train"
10902,"train"
10903,"train"
10904,"test"
10905,"train"
10906,"train"
10907,"train"
10908,"train"
10909,"validation"
10910,"test"
10911,"train"
10912,"train"
10913,"train"
10914,"train"
10915,"train"
10916,"train"
10917,"train"
10918,"train"
10919,"train"
10920,"train"
10921,"train"
10922,"validation"
10923,"train"
10924,"validation"
10925,"train"
10926,"train"
10927,"train"
10928,"validation"
10929,"test"
10930,"test"
10931,"validation"
10932,"train"
10933,"train"
10934,"train"
10935,"validation"
10936,"test"
10937,"test"
10938,"validation"
10939,"train"
10940,"train"
10941,"validation"
10942,"test"
10943,"train"
10944,"train"
10945,"train"
10946,"train"
10947,"train"
10948,"train"
10949,"train"
10950,"train"
10951,"train"
10952,"test"
10953,"train"
10954,"train"
10955,"train"
10956,"train"
10957,"train"
10958,"train"
10959,"validation"
10960,"train"
10961,"test"
10962,"train"
10963,"test"
10964,"train"
10965,"validation"
10966,"train"
10967,"test"
10968,"train"
10969,"validation"
10970,"train"
10971,"train"
10972,"validation"
10973,"test"
10974,"test"
10975,"train"
10976,"validation"
10977,"train"
10978,"train"
10979,"train"
10980,"train"
10981,"train"
10982,"validation"
10983,"validation"
10984,"train"
10985,"train"
10986,"train"
10987,"train"
10988,"validation"
10989,"train"
10990,"train"
10991,"train"
10992,"train"
10993,"train"
10994,"train"
10995,"train"
10996,"train"
10997,"train"
10998,"train"
10999,"train"
11000,"train"
11001,"validation"
11002,"test"
11003,"test"
11004,"test"
11005,"train"
11006,"train"
11007,"train"
11008,"validation"
11009,"train"
11010,"validation"
11011,"test"
11012,"train"
11013,"train"
11014,"test"
11015,"validation"
11016,"validation"
11017,"train"
11018,"train"
11019,"test"
11020,"train"
11021,"train"
11022,"validation"
11023,"train"
11024,"train"
11025,"validation"
11026,"train"
11027,"train"
11028,"train"
11029,"validation"
11030,"validation"
11031,"train"
11032,"test"
11033,"validation"
11034,"train"
11035,"train"
11036,"train"
11037,"train"
11038,"train"
11039,"validation"
11040,"train"
11041,"train"
11042,"validation"
11043,"validation"
11044,"train"
11045,"train"
11046,"train"
11047,"validation"
11048,"train"
11049,"train"
11050,"train"
11051,"train"
11052,"test"
11053,"validation"
11054,"test"
11055,"validation"
11056,"test"
11057,"train"
11058,"train"
11059,"train"
11060,"validation"
11061,"train"
11062,"test"
11063,"validation"
11064,"train"
11065,"train"
11066,"train"
11067,"test"
11068,"validation"
11069,"test"
11070,"train"
11071,"test"
11072,"train"
11073,"train"
11074,"train"
11075,"train"
11076,"validation"
11077,"train"
11078,"train"
11079,"validation"
11080,"train"
11081,"train"
11082,"train"
11083,"train"
11084,"test"
11085,"train"
11086,"test"
11087,"test"
11088,"test"
11089,"validation"
11090,"validation"
11091,"train"
11092,"train"
11093,"train"
11094,"train"
11095,"train"
11096,"validation"
11097,"test"
11098,"validation"
11099,"validation"
11100,"train"
11101,"validation"
11102,"validation"
11103,"train"
11104,"train"
11105,"test"
11106,"test"
11107,"train"
11108,"test"
11109,"train"
11110,"validation"
11111,"test"
11112,"train"
11113,"test"
11114,"train"
11115,"train"
11116,"train"
11117,"test"
11118,"validation"
11119,"train"
11120,"test"
11121,"validation"
11122,"train"
11123,"train"
11124,"train"
11125,"train"
11126,"train"
11127,"validation"
11128,"test"
11129,"test"
11130,"validation"
11131,"train"
11132,"validation"
11133,"train"
11134,"validation"
11135,"validation"
11136,"validation"
11137,"train"
11138,"validation"
11139,"test"
11140,"validation"
11141,"validation"
11142,"train"
11143,"train"
11144,"train"
11145,"train"
11146,"validation"
11147,"train"
11148,"train"
11149,"train"
11150,"test"
11151,"test"
11152,"validation"
11153,"train"
11154,"train"
11155,"validation"
11156,"train"
11157,"train"
11158,"validation"
11159,"train"
11160,"validation"
11161,"train"
11162,"train"
11163,"validation"
11164,"validation"
11165,"train"
11166,"validation"
11167,"validation"
11168,"train"
11169,"validation"
11170,"train"
11171,"validation"
11172,"test"
11173,"test"
11174,"validation"
11175,"test"
11176,"train"
11177,"train"
11178,"train"
11179,"test"
11180,"train"
11181,"test"
11182,"train"
11183,"validation"
11184,"validation"
11185,"test"
11186,"train"
11187,"train"
11188,"train"
11189,"train"
11190,"test"
11191,"train"
11192,"train"
11193,"train"
11194,"train"
11195,"train"
11196,"train"
11197,"train"
11198,"test"
11199,"train"
11200,"test"
11201,"train"
11202,"train"
11203,"train"
11204,"train"
11205,"test"
11206,"train"
11207,"train"
11208,"train"
11209,"train"
11210,"validation"
11211,"test"
11212,"train"
11213,"test"
11214,"train"
11215,"train"
11216,"train"
11217,"train"
11218,"train"
11219,"train"
11220,"train"
11221,"validation"
11222,"train"
11223,"validation"
11224,"validation"
